Order_ID,Customer_ID,Store_ID,Date,Product_Category,Price,Quantity,Total_Sales
490,1927,19,2024-05-04,Electronics,204.38,4,817.52
491,1982,32,2024-05-05,Home,296.46,2,592.92
492,1160,9,2024-05-06,Electronics,49.16,4,196.64
493,1255,12,2024-05-07,Clothing,218.34,2,436.68
494,1322,11,2024-05-08,Electronics,91.52,3,274.56
495,1127,46,2024-05-09,Clothing,493.61,4,1974.44
496,1017,16,2024-05-10,Clothing,282.77,4,1131.08
497,1792,1,2024-05-11,Electronics,345.28,9,3107.52
498,1734,45,2024-05-12,Food,166.08,6,996.48
499,1565,21,2024-05-13,Electronics,51.9,9,467.1
500,1569,30,2024-05-14,Sports,488.06,4,1952.24
501,1322,13,2024-05-15,Sports,146.7,9,1320.3
502,1871,34,2024-05-16,Food,214.79,9,1933.11
503,1685,4,2024-05-17,Clothing,326.68,6,1960.08
504,1791,28,2024-05-18,Food,17.23,5,86.15
505,1625,38,2024-05-19,Sports,406.08,3,1218.24
506,1287,31,2024-05-20,Food,270.61,5,1353.05
507,1942,27,2024-05-21,Electronics,142.72,3,428.16
508,1853,5,2024-05-22,Food,35.5,5,177.5
509,1662,25,2024-05-23,Clothing,85.44,5,427.2
510,1961,3,2024-05-24,Electronics,448.04,2,896.08
511,1638,33,2024-05-25,Home,344.58,9,3101.22
512,1154,4,2024-05-26,Sports,128.7,7,900.9
513,1489,25,2024-05-27,Sports,37.47,6,224.82
514,1385,20,2024-05-28,Food,346.85,5,1734.25
515,1985,34,2024-05-29,Electronics,288.34,4,1153.36
516,1784,26,2024-05-30,Home,205.24,8,1641.92
517,1103,5,2024-05-31,Electronics,184.99,2,369.98
518,1928,35,2024-06-01,Sports,112.32,8,898.56
519,1392,28,2024-06-02,Electronics,336.46,1,336.46
520,1810,29,2024-06-03,Home,485.48,1,485.48
521,1245,9,2024-06-04,Food,91.98,3,275.94
522,1175,38,2024-06-05,Clothing,300.57,5,1502.85
523,1038,6,2024-06-06,Electronics,214.97,6,1289.82
524,1476,19,2024-06-07,Clothing,226.11,4,904.44
525,1681,44,2024-06-08,Sports,130.8,7,915.6
526,1758,11,2024-06-09,Food,413.44,7,2894.08
527,1537,2,2024-06-10,Food,245.2,2,490.4
528,1866,47,2024-06-11,Electronics,273.99,2,547.98
529,1817,44,2024-06-12,Food,155.86,2,311.72
530,1920,44,2024-06-13,Electronics,95.0,2,190.0
531,1407,9,2024-06-14,Electronics,47.53,9,427.77
532,1524,21,2024-06-15,Clothing,358.49,5,1792.45
533,1827,24,2024-06-16,Food,102.14,8,817.12
534,1505,34,2024-06-17,Electronics,346.59,5,1732.95
535,1902,22,2024-06-18,Clothing,198.24,5,991.2
536,1824,3,2024-06-19,Home,210.81,1,210.81
537,1035,12,2024-06-20,Clothing,237.24,6,1423.44
538,1684,28,2024-06-21,Clothing,187.02,4,748.08
539,1019,30,2024-06-22,Electronics,54.81,3,164.43
540,1320,26,2024-06-23,Sports,158.27,6,949.62
541,1775,48,2024-06-24,Sports,333.55,2,667.1
542,1511,21,2024-06-25,Sports,334.56,8,2676.48
543,1399,28,2024-06-26,Clothing,146.68,1,146.68
544,1653,26,2024-06-27,Electronics,232.75,9,2094.75
545,1971,33,2024-06-28,Food,100.76,8,806.08
546,1882,21,2024-06-29,Clothing,109.13,1,109.13
547,1470,35,2024-06-30,Clothing,16.41,9,147.69
548,1142,34,2024-07-01,Electronics,448.89,2,897.78
549,1091,41,2024-07-02,Home,109.3,3,327.9
550,1353,47,2024-07-03,Clothing,117.63,2,235.26
551,1833,18,2024-07-04,Home,143.4,8,1147.2
552,1799,11,2024-07-05,Home,68.07,2,136.14
553,1726,23,2024-07-06,Sports,321.44,2,642.88
554,1958,48,2024-07-07,Electronics,42.2,1,42.2
555,1853,22,2024-07-08,Home,71.43,7,500.01
556,1050,17,2024-07-09,Electronics,324.15,2,648.3
557,1664,5,2024-07-10,Sports,173.13,5,865.65
558,1697,44,2024-07-11,Electronics,355.43,5,1777.15
559,1574,11,2024-07-12,Clothing,280.93,3,842.79
560,1189,30,2024-07-13,Home,131.73,3,395.19
561,1124,15,2024-07-14,Electronics,327.16,3,981.48
562,1149,27,2024-07-15,Food,62.56,6,375.36
563,1313,35,2024-07-16,Electronics,270.52,4,1082.08
564,1569,33,2024-07-17,Home,221.39,3,664.17
565,1341,20,2024-07-18,Sports,137.6,2,275.2
566,1304,16,2024-07-19,Sports,303.98,3,911.94
567,1691,34,2024-07-20,Home,436.31,4,1745.24
568,1681,2,2024-07-21,Clothing,499.46,6,2996.76
569,1837,35,2024-07-22,Clothing,305.84,4,1223.36
570,1782,40,2024-07-23,Sports,205.33,8,1642.64
571,1053,28,2024-07-24,Sports,116.48,3,349.44
572,1443,47,2024-07-25,Home,132.26,3,396.78
573,1612,39,2024-07-26,Clothing,242.33,3,726.99
574,1992,6,2024-07-27,Sports,186.8,8,1494.4
575,1263,9,2024-07-28,Clothing,457.34,4,1829.36
576,1052,20,2024-07-29,Sports,187.31,1,187.31
577,1571,1,2024-07-30,Electronics,189.86,2,379.72
578,1619,8,2024-07-31,Food,194.85,2,389.7
579,1004,23,2024-08-01,Electronics,419.13,3,1257.39
580,1102,3,2024-08-02,Sports,327.14,6,1962.84
581,1195,4,2024-08-03,Food,309.01,8,2472.08
582,1773,25,2024-08-04,Food,170.4,1,170.4
583,1876,47,2024-08-05,Sports,409.86,9,3688.74
584,1991,38,2024-08-06,Sports,23.99,1,23.99
585,1883,15,2024-08-07,Clothing,436.04,2,872.08
586,1349,21,2024-08-08,Sports,258.81,3,776.43
587,1046,35,2024-08-09,Home,202.13,7,1414.91
588,1866,46,2024-08-10,Sports,251.1,9,2259.9
589,1822,14,2024-08-11,Home,335.37,3,1006.11
590,1935,36,2024-08-12,Sports,11.32,8,90.56
591,1819,12,2024-08-13,Clothing,436.42,9,3927.78
592,1655,17,2024-08-14,Home,226.14,7,1582.98
593,1268,39,2024-08-15,Electronics,174.77,4,699.08
594,1369,9,2024-08-16,Home,73.43,4,293.72
595,1635,35,2024-08-17,Clothing,222.54,4,890.16
596,1105,13,2024-08-18,Home,250.68,6,1504.08
597,1669,15,2024-08-19,Sports,204.81,4,819.24
598,1658,18,2024-08-20,Sports,340.94,5,1704.7
599,1656,33,2024-08-21,Clothing,213.34,9,1920.06
600,1119,6,2024-08-22,Food,480.9,7,3366.3
601,1830,27,2024-08-23,Sports,301.64,8,2413.12
602,1786,23,2024-08-24,Electronics,404.7,5,2023.5
603,1603,27,2024-08-25,Clothing,59.13,5,295.65
604,1057,34,2024-08-26,Home,201.66,7,1411.62
605,1950,46,2024-08-27,Home,171.74,8,1373.92
606,1345,38,2024-08-28,Electronics,286.89,9,2582.01
607,1740,14,2024-08-29,Sports,431.25,2,862.5
608,1473,36,2024-08-30,Clothing,43.78,3,131.34
609,1116,8,2024-08-31,Electronics,40.92,2,81.84
610,1829,35,2024-09-01,Sports,425.91,7,2981.37
611,1790,19,2024-09-02,Clothing,110.36,2,220.72
612,1126,30,2024-09-03,Home,336.03,2,672.06
613,1392,14,2024-09-04,Clothing,273.72,2,547.44
614,1907,20,2024-09-05,Food,417.28,4,1669.12
615,1640,49,2024-09-06,Clothing,66.92,1,66.92
616,1057,25,2024-09-07,Food,69.24,2,138.48
617,1633,40,2024-09-08,Clothing,280.63,3,841.89
618,1512,24,2024-09-09,Food,473.46,7,3314.22
619,1750,14,2024-09-10,Home,210.42,1,210.42
620,1801,26,2024-09-11,Sports,166.84,6,1001.04
621,1095,38,2024-09-12,Food,305.31,3,915.93
622,1637,23,2024-09-13,Food,465.57,3,1396.71
623,1117,22,2024-09-14,Home,419.28,4,1677.12
624,1559,48,2024-09-15,Food,497.76,4,1991.04
625,1600,19,2024-09-16,Electronics,16.17,7,113.19
626,1487,46,2024-09-17,Home,60.86,3,182.58
627,1236,3,2024-09-18,Electronics,306.69,8,2453.52
628,1884,42,2024-09-19,Home,411.19,8,3289.52
629,1896,19,2024-09-20,Food,146.2,7,1023.4
630,1271,9,2024-09-21,Electronics,123.41,2,246.82
631,1188,28,2024-09-22,Food,394.55,5,1972.75
632,1998,20,2024-09-23,Home,32.91,6,197.46
633,1703,45,2024-09-24,Food,187.84,4,751.36
634,1446,7,2024-09-25,Electronics,255.38,5,1276.9
635,1580,14,2024-09-26,Electronics,282.37,9,2541.33
636,1789,9,2024-09-27,Food,365.66,7,2559.62
637,1860,19,2024-09-28,Clothing,180.65,2,361.3
638,1246,47,2024-09-29,Home,308.28,1,308.28
639,1962,14,2024-09-30,Home,294.76,2,589.52
640,1075,38,2024-10-01,Food,276.07,3,828.21
641,1153,36,2024-10-02,Clothing,322.04,2,644.08
642,1655,40,2024-10-03,Electronics,133.43,3,400.29
643,1434,17,2024-10-04,Sports,46.9,9,422.1
644,1996,30,2024-10-05,Sports,64.04,4,256.16
645,1085,9,2024-10-06,Food,116.17,9,1045.53
646,1696,33,2024-10-07,Clothing,252.6,3,757.8
647,1284,25,2024-10-08,Clothing,421.02,1,421.02
648,1973,14,2024-10-09,Home,352.14,5,1760.7
649,1219,11,2024-10-10,Electronics,395.58,2,791.16
650,1068,35,2024-10-11,Clothing,178.73,4,714.92
651,1046,41,2024-10-12,Sports,205.3,2,410.6
652,1093,14,2024-10-13,Electronics,199.87,2,399.74
653,1749,30,2024-10-14,Electronics,99.98,3,299.94
654,1957,41,2024-10-15,Food,35.3,5,176.5
655,1452,4,2024-10-16,Clothing,297.5,4,1190.0
656,1203,4,2024-10-17,Food,494.66,2,989.32
657,1911,28,2024-10-18,Clothing,87.58,2,175.16
658,1217,8,2024-10-19,Home,28.11,6,168.66
659,1473,2,2024-10-20,Food,390.87,7,2736.09
660,1431,41,2024-10-21,Food,130.03,6,780.18
661,1340,46,2024-10-22,Sports,415.67,7,2909.69
662,1550,22,2024-10-23,Food,353.45,1,353.45
663,1611,41,2024-10-24,Clothing,473.11,6,2838.66
664,1288,16,2024-10-25,Sports,207.42,3,622.26
665,1253,29,2024-10-26,Food,332.68,1,332.68
666,1733,49,2024-10-27,Food,235.1,8,1880.8
667,1356,48,2024-10-28,Home,317.14,4,1268.56
668,1022,30,2024-10-29,Food,227.55,8,1820.4
669,1761,12,2024-10-30,Electronics,98.37,4,393.48
670,1521,35,2024-10-31,Sports,256.41,4,1025.64
671,1757,11,2024-11-01,Electronics,266.65,4,1066.6
672,1836,46,2024-11-02,Sports,406.25,6,2437.5
673,1099,21,2024-11-03,Home,369.08,9,3321.72
674,1801,21,2024-11-04,Food,333.58,5,1667.9
675,1179,5,2024-11-05,Food,61.13,8,489.04
676,1222,48,2024-11-06,Food,361.71,8,2893.68
677,1905,20,2024-11-07,Sports,252.65,4,1010.6
678,1761,37,2024-11-08,Food,447.58,9,4028.22
679,1658,3,2024-11-09,Electronics,460.34,9,4143.06
680,1441,44,2024-11-10,Food,32.3,5,161.5
681,1607,33,2024-11-11,Home,411.22,6,2467.32
682,1768,9,2024-11-12,Electronics,23.66,5,118.3
683,1324,9,2024-11-13,Food,186.75,3,560.25
684,1515,4,2024-11-14,Food,273.44,8,2187.52
685,1015,35,2024-11-15,Clothing,78.31,9,704.79
686,1791,17,2024-11-16,Sports,374.43,4,1497.72
687,1335,34,2024-11-17,Electronics,9.14,9,82.26
688,1758,24,2024-11-18,Clothing,88.46,9,796.14
689,1257,32,2024-11-19,Home,292.49,7,2047.43
690,1496,1,2024-11-20,Sports,358.62,8,2868.96
691,1987,8,2024-11-21,Electronics,458.74,3,1376.22
692,1895,45,2024-11-22,Food,354.22,5,1771.1
693,1159,23,2024-11-23,Electronics,337.53,3,1012.59
694,1474,47,2024-11-24,Food,200.2,7,1401.4
695,1851,40,2024-11-25,Sports,5.64,6,33.84
696,1663,12,2024-11-26,Food,64.48,3,193.44
697,1907,12,2024-11-27,Home,269.6,9,2426.4
698,1689,46,2024-11-28,Food,339.19,1,339.19
699,1674,47,2024-11-29,Home,211.64,3,634.92
700,1379,15,2024-11-30,Sports,366.69,7,2566.83
701,1544,41,2024-12-01,Sports,263.32,3,789.96
702,1928,19,2024-12-02,Electronics,41.72,3,125.16
703,1956,26,2024-12-03,Home,100.05,2,200.1
704,1690,29,2024-12-04,Home,420.8,9,3787.2
705,1426,22,2024-12-05,Clothing,363.83,4,1455.32
706,1612,40,2024-12-06,Clothing,447.91,6,2687.46
707,1267,21,2024-12-07,Clothing,63.19,2,126.38
708,1834,38,2024-12-08,Food,495.16,9,4456.44
709,1576,20,2024-12-09,Clothing,108.66,7,760.62
710,1416,29,2024-12-10,Home,10.83,5,54.15
711,1167,4,2024-12-11,Food,498.72,7,3491.04
712,1841,7,2024-12-12,Sports,144.13,4,576.52
713,1042,28,2024-12-13,Electronics,335.67,7,2349.69
714,1555,28,2024-12-14,Clothing,92.46,2,184.92
715,1284,4,2024-12-15,Sports,292.21,7,2045.47
716,1396,22,2024-12-16,Home,452.5,4,1810.0
717,1011,12,2024-12-17,Electronics,163.49,4,653.96
718,1606,45,2024-12-18,Sports,336.78,1,336.78
719,1301,3,2024-12-19,Electronics,98.01,3,294.03
720,1897,22,2024-12-20,Clothing,314.27,5,1571.35
721,1252,44,2024-12-21,Home,171.54,5,857.7
722,1498,2,2024-12-22,Electronics,109.55,2,219.1
723,1753,24,2024-12-23,Sports,160.03,4,640.12
724,1034,34,2024-12-24,Clothing,93.53,1,93.53
725,1726,27,2024-12-25,Clothing,451.45,9,4063.05
726,1848,41,2024-12-26,Sports,201.61,1,201.61
727,1089,1,2024-12-27,Sports,126.41,6,758.46
728,1775,8,2024-12-28,Electronics,226.96,7,1588.72
729,1604,23,2024-12-29,Food,163.67,3,491.01
730,1921,38,2024-12-30,Clothing,373.49,1,373.49
731,1969,6,2024-12-31,Electronics,485.75,7,3400.25
732,1601,22,2025-01-01,Sports,221.83,3,665.49
733,1417,25,2025-01-02,Electronics,431.21,6,2587.26
734,1114,18,2025-01-03,Sports,285.1,6,1710.6
735,1616,17,2025-01-04,Home,82.83,4,331.32
736,1902,12,2025-01-05,Sports,346.86,6,2081.16
737,1195,6,2025-01-06,Sports,259.15,4,1036.6
738,1825,26,2025-01-07,Sports,327.05,8,2616.4
739,1500,27,2025-01-08,Food,445.4,9,4008.6
740,1625,8,2025-01-09,Sports,223.02,2,446.04
741,1492,19,2025-01-10,Clothing,451.08,7,3157.56
742,1074,42,2025-01-11,Clothing,376.58,9,3389.22
743,1412,1,2025-01-12,Electronics,246.86,9,2221.74
744,1375,29,2025-01-13,Food,303.59,5,1517.95
745,1419,45,2025-01-14,Electronics,166.16,1,166.16
746,1728,49,2025-01-15,Clothing,491.88,6,2951.28
747,1276,35,2025-01-16,Clothing,335.34,8,2682.72
748,1760,40,2025-01-17,Home,26.7,1,26.7
749,1675,14,2025-01-18,Sports,166.68,2,333.36
750,1393,35,2025-01-19,Clothing,313.54,1,313.54
751,1868,48,2025-01-20,Electronics,32.88,5,164.4
752,1456,45,2025-01-21,Electronics,16.82,2,33.64
753,1919,20,2025-01-22,Sports,227.76,4,911.04
754,1191,49,2025-01-23,Sports,169.68,1,169.68
755,1738,13,2025-01-24,Home,221.96,7,1553.72
756,1688,38,2025-01-25,Food,135.03,8,1080.24
757,1098,49,2025-01-26,Electronics,86.54,5,432.7
758,1547,46,2025-01-27,Sports,346.13,2,692.26
759,1977,49,2025-01-28,Electronics,259.71,8,2077.68
760,1998,8,2025-01-29,Sports,104.08,1,104.08
761,1095,43,2025-01-30,Clothing,163.2,7,1142.4
762,1663,20,2025-01-31,Electronics,297.94,1,297.94
763,1662,33,2025-02-01,Clothing,40.75,6,244.5
764,1189,26,2025-02-02,Electronics,77.99,6,467.94
765,1735,39,2025-02-03,Food,41.26,5,206.3
766,1036,21,2025-02-04,Home,407.1,2,814.2
767,1779,49,2025-02-05,Clothing,377.44,2,754.88
768,1368,42,2025-02-06,Sports,377.89,9,3401.01
769,1694,43,2025-02-07,Food,359.58,5,1797.9
770,1524,41,2025-02-08,Electronics,336.35,5,1681.75
771,1278,9,2025-02-09,Clothing,241.11,7,1687.77
772,1216,24,2025-02-10,Electronics,322.93,6,1937.58
773,1866,37,2025-02-11,Electronics,23.99,2,47.98
774,1872,49,2025-02-12,Electronics,312.62,1,312.62
775,1797,41,2025-02-13,Home,390.05,5,1950.25
776,1272,17,2025-02-14,Home,252.68,4,1010.72
777,1880,24,2025-02-15,Sports,181.97,3,545.91
778,1061,21,2025-02-16,Clothing,142.33,2,284.66
779,1595,39,2025-02-17,Food,323.19,2,646.38
780,1879,41,2025-02-18,Food,347.94,4,1391.76
781,1728,39,2025-02-19,Food,436.13,2,872.26
782,1341,13,2025-02-20,Electronics,174.46,4,697.84
783,1396,11,2025-02-21,Home,386.04,3,1158.12
784,1698,46,2025-02-22,Clothing,282.87,9,2545.83
785,1018,19,2025-02-23,Electronics,442.0,7,3094.0
786,1176,11,2025-02-24,Home,266.27,3,798.81
787,1611,13,2025-02-25,Home,261.23,8,2089.84
788,1395,46,2025-02-26,Clothing,291.05,9,2619.45
789,1444,45,2025-02-27,Clothing,375.91,7,2631.37
790,1232,1,2025-02-28,Clothing,482.52,6,2895.12
791,1914,40,2025-03-01,Electronics,41.41,4,165.64
792,1075,44,2025-03-02,Sports,31.45,5,157.25
793,1264,19,2025-03-03,Clothing,469.09,8,3752.72
794,1454,12,2025-03-04,Sports,267.29,3,801.87
795,1795,8,2025-03-05,Electronics,309.38,2,618.76
796,1717,8,2025-03-06,Sports,243.8,3,731.4
797,1734,45,2025-03-07,Food,51.36,7,359.52
798,1383,12,2025-03-08,Sports,385.2,8,3081.6
799,1563,48,2025-03-09,Clothing,374.88,1,374.88
800,1850,33,2025-03-10,Electronics,159.29,7,1115.03
801,1505,45,2025-03-11,Clothing,156.59,9,1409.31
802,1366,26,2025-03-12,Food,419.73,3,1259.19
803,1143,39,2025-03-13,Clothing,40.82,3,122.46
804,1884,28,2025-03-14,Clothing,441.15,8,3529.2
805,1068,5,2025-03-15,Clothing,132.05,4,528.2
806,1098,8,2025-03-16,Home,298.53,8,2388.24
807,1395,25,2025-03-17,Food,468.32,5,2341.6
808,1024,27,2025-03-18,Clothing,340.67,3,1022.01
809,1947,46,2025-03-19,Clothing,210.14,4,840.56
810,1890,23,2025-03-20,Clothing,346.32,4,1385.28
811,1468,30,2025-03-21,Electronics,175.27,8,1402.16
812,1483,45,2025-03-22,Home,142.24,6,853.44
813,1564,47,2025-03-23,Electronics,498.36,7,3488.52
814,1150,23,2025-03-24,Home,376.64,9,3389.76
815,1143,49,2025-03-25,Clothing,324.14,6,1944.84
816,1568,47,2025-03-26,Food,180.87,3,542.61
817,1038,20,2025-03-27,Sports,29.33,3,87.99
818,1108,18,2025-03-28,Sports,20.37,3,61.11
819,1692,18,2025-03-29,Clothing,279.32,2,558.64
820,1041,2,2025-03-30,Electronics,382.21,1,382.21
821,1185,4,2025-03-31,Food,271.0,1,271.0
822,1934,30,2025-04-01,Home,421.19,4,1684.76
823,1397,33,2025-04-02,Clothing,21.55,3,64.65
824,1222,36,2025-04-03,Food,186.54,5,932.7
825,1633,18,2025-04-04,Food,122.35,9,1101.15
826,1132,37,2025-04-05,Home,226.4,8,1811.2
827,1162,19,2025-04-06,Food,40.83,9,367.47
828,1214,47,2025-04-07,Electronics,477.3,5,2386.5
829,1732,28,2025-04-08,Electronics,115.51,8,924.08
830,1234,40,2025-04-09,Electronics,461.54,4,1846.16
831,1842,20,2025-04-10,Food,215.82,5,1079.1
832,1657,49,2025-04-11,Electronics,492.83,3,1478.49
833,1750,33,2025-04-12,Home,279.26,5,1396.3
834,1587,12,2025-04-13,Food,465.76,3,1397.28
835,1008,15,2025-04-14,Sports,7.65,5,38.25
836,1073,41,2025-04-15,Food,375.38,5,1876.9
837,1953,39,2025-04-16,Home,452.01,6,2712.06
838,1491,2,2025-04-17,Sports,74.16,9,667.44
839,1912,29,2025-04-18,Food,52.58,1,52.58
840,1252,41,2025-04-19,Electronics,215.16,6,1290.96
841,1229,10,2025-04-20,Clothing,467.17,1,467.17
842,1518,2,2025-04-21,Clothing,273.48,6,1640.88
843,1173,11,2025-04-22,Electronics,266.09,2,532.18
844,1652,13,2025-04-23,Clothing,74.86,8,598.88
845,1167,10,2025-04-24,Clothing,5.39,3,16.17
846,1169,14,2025-04-25,Electronics,406.02,6,2436.12
847,1392,18,2025-04-26,Electronics,48.35,6,290.1
848,1945,9,2025-04-27,Food,318.76,4,1275.04
849,1794,39,2025-04-28,Food,457.74,5,2288.7
850,1633,28,2025-04-29,Electronics,108.28,2,216.56
851,1193,3,2025-04-30,Home,334.31,8,2674.48
852,1516,20,2025-05-01,Clothing,43.96,7,307.72
853,1028,6,2025-05-02,Food,303.86,6,1823.16
854,1164,27,2025-05-03,Clothing,86.15,7,603.05
855,1421,2,2025-05-04,Sports,369.3,1,369.3
856,1338,29,2025-05-05,Electronics,154.11,5,770.55
857,1647,38,2025-05-06,Home,234.38,7,1640.66
858,1495,3,2025-05-07,Sports,301.72,1,301.72
859,1364,16,2025-05-08,Sports,89.78,2,179.56
860,1832,30,2025-05-09,Sports,372.11,9,3348.99
861,1341,40,2025-05-10,Electronics,154.81,3,464.43
862,1499,2,2025-05-11,Food,332.87,6,1997.22
863,1656,17,2025-05-12,Electronics,83.35,7,583.45
864,1510,41,2025-05-13,Food,345.62,9,3110.58
865,1326,12,2025-05-14,Sports,68.45,5,342.25
866,1216,35,2025-05-15,Sports,215.55,4,862.2
867,1300,43,2025-05-16,Home,127.37,2,254.74
868,1131,1,2025-05-17,Food,375.45,3,1126.35
869,1803,45,2025-05-18,Sports,134.71,5,673.55
870,1069,15,2025-05-19,Clothing,441.45,2,882.9
871,1251,26,2025-05-20,Home,446.45,4,1785.8
872,1414,37,2025-05-21,Electronics,102.24,1,102.24
873,1786,21,2025-05-22,Home,308.85,4,1235.4
874,1444,49,2025-05-23,Clothing,48.42,7,338.94
875,1875,31,2025-05-24,Food,198.81,3,596.43
876,1181,25,2025-05-25,Electronics,358.09,8,2864.72
877,1166,23,2025-05-26,Electronics,331.41,6,1988.46
878,1090,24,2025-05-27,Food,314.23,6,1885.38
879,1713,38,2025-05-28,Home,144.86,1,144.86
880,1857,28,2025-05-29,Sports,192.12,5,960.6
881,1530,21,2025-05-30,Home,55.96,3,167.88
882,1038,43,2025-05-31,Clothing,360.92,1,360.92
883,1125,18,2025-06-01,Sports,254.42,8,2035.36
884,1450,36,2025-06-02,Home,355.84,7,2490.88
885,1172,35,2025-06-03,Food,128.23,7,897.61
886,1652,45,2025-06-04,Clothing,165.6,4,662.4
887,1753,9,2025-06-05,Clothing,170.44,6,1022.64
888,1219,38,2025-06-06,Clothing,17.74,9,159.66
889,1637,30,2025-06-07,Sports,173.82,3,521.46
890,1057,44,2025-06-08,Electronics,402.64,9,3623.76
891,1659,34,2025-06-09,Sports,449.16,4,1796.64
892,1475,32,2025-06-10,Home,261.52,5,1307.6
893,1455,3,2025-06-11,Electronics,230.47,7,1613.29
894,1828,3,2025-06-12,Home,20.26,6,121.56
895,1894,28,2025-06-13,Electronics,440.21,8,3521.68
896,1360,44,2025-06-14,Sports,11.44,8,91.52
897,1934,15,2025-06-15,Clothing,472.65,8,3781.2
898,1000,41,2025-06-16,Food,247.16,3,741.48
899,1386,23,2025-06-17,Clothing,174.26,6,1045.56
900,1972,40,2025-06-18,Sports,462.49,7,3237.43
901,1347,11,2025-06-19,Electronics,17.07,9,153.63
902,1189,48,2025-06-20,Clothing,292.81,4,1171.24
903,1504,32,2025-06-21,Sports,276.72,5,1383.6
904,1190,36,2025-06-22,Home,113.56,8,908.48
905,1507,33,2025-06-23,Food,217.3,1,217.3
906,1368,24,2025-06-24,Clothing,327.87,6,1967.22
907,1408,39,2025-06-25,Electronics,364.93,4,1459.72
908,1823,34,2025-06-26,Home,5.35,5,26.75
909,1928,28,2025-06-27,Sports,468.74,5,2343.7
910,1933,37,2025-06-28,Food,86.44,2,172.88
911,1116,7,2025-06-29,Electronics,120.62,8,964.96
912,1133,4,2025-06-30,Sports,135.42,2,270.84
913,1057,37,2025-07-01,Sports,23.72,4,94.88
914,1555,1,2025-07-02,Clothing,65.91,5,329.55
915,1684,1,2025-07-03,Clothing,493.24,1,493.24
916,1671,47,2025-07-04,Electronics,161.03,6,966.18
917,1172,20,2025-07-05,Sports,62.07,2,124.14
918,1828,19,2025-07-06,Clothing,57.96,5,289.8
919,1814,29,2025-07-07,Food,361.13,6,2166.78
920,1148,10,2025-07-08,Food,428.01,8,3424.08
921,1079,18,2025-07-09,Sports,132.19,9,1189.71
922,1885,28,2025-07-10,Clothing,15.35,6,92.1
923,1212,35,2025-07-11,Electronics,115.43,5,577.15
924,1202,43,2025-07-12,Electronics,32.98,4,131.92
925,1763,47,2025-07-13,Electronics,56.18,2,112.36
926,1228,31,2025-07-14,Food,218.6,2,437.2
927,1675,27,2025-07-15,Clothing,118.81,7,831.67
928,1226,11,2025-07-16,Clothing,260.39,5,1301.95
929,1658,49,2025-07-17,Food,130.48,7,913.36
930,1531,49,2025-07-18,Electronics,470.57,1,470.57
931,1440,38,2025-07-19,Electronics,453.44,1,453.44
932,1401,5,2025-07-20,Sports,285.57,5,1427.85
933,1046,8,2025-07-21,Home,180.44,2,360.88
934,1232,34,2025-07-22,Clothing,193.67,8,1549.36
935,1304,48,2025-07-23,Clothing,208.87,3,626.61
936,1525,12,2025-07-24,Clothing,365.15,1,365.15
937,1142,38,2025-07-25,Home,228.56,2,457.12
938,1414,1,2025-07-26,Sports,429.08,7,3003.56
939,1512,31,2025-07-27,Home,472.33,6,2833.98
940,1372,4,2025-07-28,Electronics,171.29,8,1370.32
941,1565,49,2025-07-29,Electronics,282.54,7,1977.78
942,1885,45,2025-07-30,Clothing,52.05,8,416.4
943,1258,5,2025-07-31,Food,104.23,3,312.69
944,1655,30,2025-08-01,Clothing,209.67,6,1258.02
945,1470,24,2025-08-02,Food,107.07,7,749.49
946,1952,3,2025-08-03,Home,438.9,1,438.9
947,1970,11,2025-08-04,Electronics,83.35,1,83.35
948,1011,45,2025-08-05,Food,230.55,7,1613.85
949,1329,4,2025-08-06,Home,304.82,3,914.46
950,1735,26,2025-08-07,Electronics,347.47,3,1042.41
951,1783,27,2025-08-08,Food,194.62,5,973.1
952,1967,46,2025-08-09,Clothing,435.2,6,2611.2
953,1357,43,2025-08-10,Clothing,286.32,2,572.64
954,1971,27,2025-08-11,Clothing,222.56,3,667.68
955,1407,42,2025-08-12,Home,38.28,6,229.68
956,1667,6,2025-08-13,Clothing,235.02,3,705.06
957,1372,15,2025-08-14,Sports,411.26,5,2056.3
958,1007,30,2025-08-15,Electronics,309.2,9,2782.8
959,1121,42,2025-08-16,Home,416.92,3,1250.76
960,1347,37,2025-08-17,Clothing,249.54,6,1497.24
961,1675,37,2025-08-18,Electronics,63.64,5,318.2
962,1089,42,2025-08-19,Food,11.75,5,58.75
963,1647,37,2025-08-20,Clothing,155.09,6,930.54
964,1697,35,2025-08-21,Electronics,350.51,6,2103.06
965,1315,23,2025-08-22,Sports,396.18,1,396.18
966,1177,6,2025-08-23,Food,151.4,9,1362.6
967,1539,4,2025-08-24,Sports,250.35,5,1251.75
968,1731,18,2025-08-25,Electronics,213.45,1,213.45
969,1868,9,2025-08-26,Sports,208.21,8,1665.68
970,1040,49,2025-08-27,Electronics,119.52,7,836.64
971,1739,29,2025-08-28,Electronics,72.5,7,507.5
972,1703,13,2025-08-29,Sports,102.36,5,511.8
973,1922,47,2025-08-30,Electronics,32.39,1,32.39
974,1501,17,2025-08-31,Clothing,103.07,9,927.63
975,1958,45,2025-09-01,Electronics,9.55,9,85.95
976,1144,32,2025-09-02,Home,315.49,8,2523.92
977,1200,48,2025-09-03,Electronics,161.61,5,808.05
